Respondent_ID,City,City_Tier,Gender,Age,Monthly_Household_Income,Education,Occupation,Skin_Type,Current_Monthly_Skincare_Spend_INR,Primary_Brand_Trust_Source,Eco_Awareness_Score_1to5,Willingness_to_Pay_Premium,Preferred_Ingredients,Preferred_Packaging,Products_Currently_Used,Preferred_Purchase_Channel,Purchase_Frequency,Satisfaction_Current_Brand_1to5,Likelihood_to_Switch_1to5,NPS_Score_0to10,Heard_of_Sustainable_Skincare,Trial_Intent,Ideal_Price_Point_30ml_Serum,Subscription_Interest,Primary_Social_Platform,Influencer_Trust_1to5,Certification_Importance,Income_Code,Education_Code,Purchase_Freq_Code,WTP_Premium_Code,Trial_Intent_Code,Subscription_Code,Certification_Code,Awareness_Code,City_Tier_Code,Price_Point_Code,NPS_Segment,Spend_Bucket,High_Eco_Aware,Switching_Risk,Positive_Trial_Intent,Age_Group
SKC0554,Bengaluru,Tier 1,Female,46,"Above ₹1,00,000",Postgraduate,Salaried – Private,Oily,2970.0,Dermatologist recommendation,3.1,21–30%,Chemical-free / Natural,Refillable containers,"Face mask, Exfoliant",Nykaa / Purplle,Fortnightly,3,3,5.0,"Yes, use such products",Probably would try,"₹600–₹1,000",Somewhat interested,Instagram,3.0,Important,4,3,4,3,4,3,3,2,1,3,Detractor,2001-3500,0,0,1,45+
SKC0555,Kochi,Tier 2,Non-binary / Prefer not to say,25,"₹50,000–₹1,00,000",Undergraduate,Salaried – Government,Normal,2080.0,Dermatologist recommendation,2.7,21–30%,Ayurvedic / Herbal,Biodegradable packaging,"Exfoliant, Serum, Sunscreen, Face mask, Toner",Amazon / Flipkart,Fortnightly,4,1,6.0,"Yes, use such products",Neutral,"₹600–₹1,000",Somewhat interested,Twitter/X,4.0,Somewhat important,3,2,4,3,3,3,2,2,0,3,Detractor,2001-3500,0,0,0,25-34
SKC0556,Kolkata,Tier 1,Male,33,"₹25,000–₹50,000",Undergraduate,Self-employed / Business,Combination,880.0,Social media influencer,1.5,5–10%,Clinically tested actives,Biodegradable packaging,"Toner, Serum, Eye cream, Cleanser",Nykaa / Purplle,Rarely,5,1,7.0,"Yes, aware but not tried",Definitely not,₹300–₹600,Somewhat interested,Instagram,5.0,Not important,2,2,1,1,1,3,1,1,1,2,Passive,500-1000,0,0,0,25-34
SKC0557,Bengaluru,Tier 1,Female,31,"₹50,000–₹1,00,000",Undergraduate,Self-employed / Business,Oily,1690.0,Dermatologist recommendation,2.4,5–10%,Vegan & cruelty-free,Minimalist paper packaging,"Face mask, Exfoliant, Cleanser",Nykaa / Purplle,Rarely,4,2,7.0,"Yes, use such products",Neutral,₹300–₹600,Neutral,YouTube,1.0,Somewhat important,3,2,1,1,3,2,2,2,1,2,Passive,1001-2000,0,0,0,25-34
SKC0558,Delhi,Tier 1,Female,36,"₹25,000–₹50,000",Undergraduate,Freelancer,Oily,740.0,Family / Friends,1.8,11–20%,Ayurvedic / Herbal,Biodegradable packaging,"Face mask, Eye cream, Exfoliant, Serum, Sunscreen",Nykaa / Purplle,Rarely,4,1,7.0,"Yes, use such products",Neutral,₹300–₹600,Neutral,Instagram,3.0,Somewhat important,2,2,1,2,3,2,2,2,1,2,Passive,500-1000,0,0,0,35-44
SKC0559,Mumbai,Tier 1,Female,41,"Above ₹1,00,000",Undergraduate,Self-employed / Business,Dry,3060.0,Dermatologist recommendation,2.5,5–10%,Vegan & cruelty-free,Biodegradable packaging,"Toner, Face mask, Exfoliant, Cleanser, Sunscreen",Nykaa / Purplle,Fortnightly,4,2,9.0,"Yes, aware but not tried",Definitely not,"Above ₹1,000",Very interested,YouTube,4.0,Extremely important,4,2,4,1,1,4,4,1,1,4,Promoter,2001-3500,0,0,0,35-44
SKC0560,Agra,Tier 2,Female,37,"₹50,000–₹1,00,000",High School,Self-employed / Business,Oily,1730.0,Social media influencer,2.0,5–10%,Vegan & cruelty-free,Minimalist paper packaging,"Serum, Moisturiser, Eye cream, Cleanser",Nykaa / Purplle,Weekly,5,1,9.0,"Yes, aware but not tried",Definitely not,₹300–₹600,Neutral,YouTube,4.0,Somewhat important,3,1,5,1,1,2,2,1,0,2,Promoter,1001-2000,0,0,0,35-44
SKC0561,Ahmedabad,Tier 1,Female,45,"₹25,000–₹50,000",Undergraduate,Student,Dry,910.0,Online reviews,1.7,5–10%,Chemical-free / Natural,Minimalist paper packaging,"Face mask, Cleanser, Eye cream, Exfoliant, Sunscreen",Brand website (D2C),Every 2–3 months,2,5,7.0,"Yes, use such products",Probably not,Below ₹300,Not interested,Instagram,5.0,Important,2,2,2,1,2,1,3,2,1,1,Passive,500-1000,0,1,0,45+
SKC0562,Hyderabad,Tier 1,Male,29,"₹25,000–₹50,000",Undergraduate,Freelancer,Dry,720.0,Social media influencer,2.4,5–10%,Chemical-free / Natural,Refillable containers,"Serum, Cleanser, Face mask",Amazon / Flipkart,Monthly,5,1,9.0,"No, not aware",Definitely not,₹300–₹600,Neutral,YouTube,4.0,Important,2,2,3,1,1,2,3,0,1,2,Promoter,500-1000,0,0,0,25-34
SKC0563,Mumbai,Tier 1,Male,25,"Above ₹1,00,000",High School,Salaried – Government,Normal,3480.0,Dermatologist recommendation,1.7,11–20%,No strong preference,Minimalist paper packaging,"Serum, Sunscreen, Toner",Instagram / Social commerce,Weekly,4,3,9.0,"Yes, aware but not tried",Probably not,"Above ₹1,000",Somewhat interested,Instagram,4.0,Important,4,1,5,2,2,3,3,1,1,4,Promoter,2001-3500,0,0,0,25-34
SKC0564,Patna,Tier 2,Female,33,"₹50,000–₹1,00,000",Undergraduate,Salaried – Private,Oily,1630.0,Dermatologist recommendation,3.6,>30%,Chemical-free / Natural,Minimalist paper packaging,"Moisturiser, Face mask, Eye cream",Nykaa / Purplle,Monthly,3,2,4.0,"Yes, aware but not tried",Neutral,₹300–₹600,Somewhat interested,YouTube,5.0,Important,3,2,3,4,3,3,3,1,0,2,Detractor,1001-2000,1,0,0,25-34
SKC0565,Ahmedabad,Tier 1,Female,34,"₹25,000–₹50,000",Postgraduate,Self-employed / Business,Combination,820.0,Family / Friends,3.5,5–10%,Vegan & cruelty-free,Recycled/recyclable packaging,"Exfoliant, Cleanser, Sunscreen, Serum",Offline retail,Fortnightly,5,2,8.0,"Yes, aware but not tried",Probably not,"₹600–₹1,000",Somewhat interested,Snapchat,5.0,Important,2,3,4,1,2,3,3,1,1,3,Passive,500-1000,1,0,0,25-34
SKC0566,Vadodara,Tier 2,Male,47,"₹25,000–₹50,000",High School,Student,Combination,570.0,Brand website / ads,1.5,5–10%,Chemical-free / Natural,Minimalist paper packaging,"Cleanser, Moisturiser, Eye cream, Sunscreen",Nykaa / Purplle,Rarely,3,4,7.0,"Yes, use such products",Neutral,₹300–₹600,Somewhat interested,YouTube,1.0,Important,2,1,1,1,3,3,3,2,0,2,Passive,500-1000,0,1,0,45+
SKC0567,Pune,Tier 1,Female,35,"Below ₹25,000",Postgraduate,Salaried – Private,Combination,350.0,Dermatologist recommendation,3.5,5–10%,Vegan & cruelty-free,Minimalist paper packaging,"Cleanser, Toner",Amazon / Flipkart,Every 2–3 months,4,2,7.0,"Yes, aware but not tried",Probably not,"₹600–₹1,000",Neutral,Instagram,4.0,Extremely important,1,3,2,1,2,2,4,1,1,3,Passive,<500,1,0,0,35-44
SKC0568,Pune,Tier 1,Female,31,"₹50,000–₹1,00,000",Undergraduate,Freelancer,Dry,2440.0,Online reviews,2.3,5–10%,Chemical-free / Natural,Refillable containers,"Sunscreen, Exfoliant, Eye cream",Instagram / Social commerce,Monthly,2,5,3.0,"Yes, use such products",Definitely not,₹300–₹600,Somewhat interested,Facebook,4.0,Somewhat important,3,2,3,1,1,3,2,2,1,2,Detractor,2001-3500,0,1,0,25-34
SKC0569,Chandigarh,Tier 2,Female,38,"₹50,000–₹1,00,000",High School,Student,Dry,2140.0,Online reviews,2.4,5–10%,Chemical-free / Natural,Biodegradable packaging,"Exfoliant, Eye cream, Serum, Face mask, Moisturiser",Brand website (D2C),Weekly,4,2,10.0,"Yes, aware but not tried",Definitely not,"₹600–₹1,000",Somewhat interested,Instagram,4.0,Extremely important,3,1,5,1,1,3,4,1,0,3,Promoter,2001-3500,0,0,0,35-44
SKC0570,Indore,Tier 2,Female,31,"₹25,000–₹50,000",Postgraduate,Student,Dry,570.0,Brand website / ads,3.4,11–20%,Chemical-free / Natural,No preference,"Face mask, Serum",Instagram / Social commerce,Every 2–3 months,3,2,5.0,"Yes, use such products",Probably not,"Above ₹1,000",Somewhat interested,YouTube,3.0,Not important,2,3,2,2,2,3,1,2,0,4,Detractor,500-1000,0,0,0,25-34
SKC0571,Jaipur,Tier 2,Male,26,"₹25,000–₹50,000",Postgraduate,Salaried – Private,Oily,530.0,Brand website / ads,4.3,11–20%,Ayurvedic / Herbal,Recycled/recyclable packaging,"Cleanser, Sunscreen, Face mask, Exfoliant, Toner",Instagram / Social commerce,Weekly,4,3,7.0,"Yes, aware but not tried",Probably not,"Above ₹1,000",Somewhat interested,Instagram,3.0,Important,2,3,5,2,2,3,3,1,0,4,Passive,500-1000,1,0,0,25-34
SKC0572,Jaipur,Tier 2,Male,47,"₹25,000–₹50,000",Doctoral,Student,Combination,370.0,Social media influencer,3.4,11–20%,Clinically tested actives,Refillable containers,"Toner, Moisturiser, Cleanser, Exfoliant, Serum",Amazon / Flipkart,Monthly,3,3,7.0,"Yes, use such products",Neutral,₹300–₹600,Neutral,YouTube,3.0,Important,2,4,3,2,3,2,3,2,0,2,Passive,<500,0,0,0,45+
SKC0573,Kolkata,Tier 1,Male,40,"Above ₹1,00,000",Undergraduate,Self-employed / Business,Dry,1010.0,Dermatologist recommendation,2.5,11–20%,Chemical-free / Natural,Recycled/recyclable packaging,"Sunscreen, Toner, Exfoliant, Moisturiser, Eye cream",Brand website (D2C),Monthly,4,2,7.0,"Yes, use such products",Neutral,"Above ₹1,000",Very interested,Twitter/X,5.0,Extremely important,4,2,3,2,3,4,4,2,1,4,Passive,1001-2000,0,0,0,35-44
SKC0574,Coimbatore,Tier 2,Male,30,"Above ₹1,00,000",Undergraduate,Salaried – Government,Oily,3170.0,Social media influencer,1.8,5–10%,No strong preference,Recycled/recyclable packaging,"Sunscreen, Toner, Serum, Exfoliant",Brand website (D2C),Every 2–3 months,3,3,6.0,"Yes, use such products",Probably not,Below ₹300,Very interested,YouTube,4.0,Important,4,2,2,1,2,4,3,2,0,1,Detractor,2001-3500,0,0,0,25-34
SKC0575,Delhi,Tier 1,Female,36,"₹50,000–₹1,00,000",Postgraduate,Homemaker,Oily,2070.0,Online reviews,2.4,11–20%,Vegan & cruelty-free,Minimalist paper packaging,"Moisturiser, Eye cream, Serum, Face mask",Offline retail,Fortnightly,5,2,9.0,"No, not aware",Definitely not,"Above ₹1,000",Very interested,Instagram,4.0,Not important,3,3,4,2,1,4,1,0,1,4,Promoter,2001-3500,0,0,0,35-44
SKC0576,Chandigarh,Tier 2,Female,21,"Below ₹25,000",Postgraduate,Student,Sensitive,160.0,Social media influencer,3.3,0%,No strong preference,Recycled/recyclable packaging,"Face mask, Exfoliant, Eye cream",Amazon / Flipkart,Monthly,1,5,2.0,"Yes, aware but not tried",Definitely not,₹300–₹600,Very interested,Instagram,4.0,Extremely important,1,3,3,0,1,4,4,1,0,2,Detractor,<500,0,1,0,18-24
SKC0577,Kolkata,Tier 1,Female,32,"Above ₹1,00,000",Undergraduate,Salaried – Government,Combination,1280.0,Online reviews,2.4,21–30%,Clinically tested actives,No preference,"Moisturiser, Cleanser, Exfoliant, Serum",Offline retail,Every 2–3 months,5,1,10.0,"Yes, aware but not tried",Probably not,"Above ₹1,000",Not interested,YouTube,4.0,Somewhat important,4,2,2,3,2,1,2,1,1,4,Promoter,1001-2000,0,0,0,25-34
SKC0578,Bengaluru,Tier 1,Male,40,"₹50,000–₹1,00,000",Postgraduate,Student,Oily,1010.0,Dermatologist recommendation,3.4,11–20%,Ayurvedic / Herbal,No preference,"Moisturiser, Face mask",Instagram / Social commerce,Fortnightly,4,1,8.0,"Yes, use such products",Probably would try,"₹600–₹1,000",Neutral,Twitter/X,4.0,Not important,3,3,4,2,4,2,1,2,1,3,Passive,1001-2000,0,0,1,35-44
SKC0579,Agra,Tier 2,Female,36,"₹50,000–₹1,00,000",Postgraduate,Salaried – Private,Oily,1040.0,Online reviews,2.0,11–20%,Ayurvedic / Herbal,Refillable containers,"Face mask, Toner",Nykaa / Purplle,Rarely,4,1,8.0,"Yes, use such products",Definitely not,"₹600–₹1,000",Neutral,Pinterest,4.0,Important,3,3,1,2,1,2,3,2,0,3,Passive,1001-2000,0,0,0,35-44
SKC0580,Chennai,Tier 1,Female,35,"Above ₹1,00,000",Postgraduate,Salaried – Private,Dry,4210.0,Dermatologist recommendation,2.5,5–10%,Ayurvedic / Herbal,Minimalist paper packaging,"Sunscreen, Exfoliant, Face mask",Amazon / Flipkart,Every 2–3 months,1,5,3.0,"Yes, aware but not tried",Probably not,"Above ₹1,000",Not interested,Pinterest,4.0,Important,4,3,2,1,2,1,3,1,1,4,Detractor,3500+,0,1,0,35-44
SKC0581,Agra,Tier 2,Female,36,"₹50,000–₹1,00,000",Undergraduate,Self-employed / Business,Oily,980.0,Social media influencer,2.4,5–10%,Clinically tested actives,Biodegradable packaging,"Exfoliant, Cleanser, Serum",Nykaa / Purplle,Every 2–3 months,5,1,10.0,"No, not aware",Definitely not,₹300–₹600,Very interested,YouTube,4.0,Important,3,2,2,1,1,4,3,0,0,2,Promoter,500-1000,0,0,0,35-44
SKC0582,Bengaluru,Tier 1,Male,37,"₹50,000–₹1,00,000",Undergraduate,Salaried – Private,Oily,1230.0,Social media influencer,1.9,5–10%,Vegan & cruelty-free,Biodegradable packaging,"Toner, Cleanser, Serum, Eye cream, Moisturiser",Offline retail,Every 2–3 months,4,2,5.0,"Yes, aware but not tried",Definitely not,₹300–₹600,Neutral,Twitter/X,5.0,Somewhat important,3,2,2,1,1,2,2,1,1,2,Detractor,1001-2000,0,0,0,35-44
SKC0583,Lucknow,Tier 2,Female,38,"Below ₹25,000",Postgraduate,Student,Combination,250.0,Family / Friends,1.7,0%,Clinically tested actives,Recycled/recyclable packaging,"Sunscreen, Face mask",Nykaa / Purplle,Rarely,3,3,5.0,"Yes, aware but not tried",Definitely not,₹300–₹600,Somewhat interested,YouTube,3.0,Somewhat important,1,3,1,0,1,3,2,1,0,2,Detractor,<500,0,0,0,35-44
SKC0584,Delhi,Tier 1,Male,33,"₹25,000–₹50,000",Doctoral,Self-employed / Business,Combination,630.0,Family / Friends,4.5,11–20%,Ayurvedic / Herbal,Recycled/recyclable packaging,"Eye cream, Face mask, Exfoliant, Moisturiser",Nykaa / Purplle,Monthly,3,3,6.0,"Yes, aware but not tried",Probably not,"₹600–₹1,000",Somewhat interested,YouTube,4.0,Extremely important,2,4,3,2,2,3,4,1,1,3,Detractor,500-1000,1,0,0,25-34
SKC0585,Kolkata,Tier 1,Female,32,"Below ₹25,000",Undergraduate,Salaried – Private,Oily,130.0,Online reviews,2.5,5–10%,Chemical-free / Natural,Minimalist paper packaging,"Moisturiser, Serum, Cleanser, Exfoliant",Nykaa / Purplle,Every 2–3 months,4,1,8.0,"Yes, use such products",Probably not,Below ₹300,Not interested,YouTube,4.0,Somewhat important,1,2,2,1,2,1,2,2,1,1,Passive,<500,0,0,0,25-34
SKC0586,Bengaluru,Tier 1,Female,34,"₹25,000–₹50,000",High School,Self-employed / Business,Dry,650.0,Social media influencer,2.3,11–20%,Chemical-free / Natural,No preference,"Toner, Cleanser, Exfoliant, Sunscreen",Instagram / Social commerce,Monthly,3,4,5.0,"Yes, use such products",Neutral,Below ₹300,Not interested,Instagram,5.0,Extremely important,2,1,3,2,3,1,4,2,1,1,Detractor,500-1000,0,1,0,25-34
SKC0587,Chennai,Tier 1,Female,34,"Above ₹1,00,000",High School,Salaried – Private,Dry,1350.0,Online reviews,2.4,21–30%,Clinically tested actives,Minimalist paper packaging,"Face mask, Toner",Nykaa / Purplle,Monthly,4,3,8.0,"Yes, use such products",Neutral,"₹600–₹1,000",Neutral,Instagram,5.0,Extremely important,4,1,3,3,3,2,4,2,1,3,Passive,1001-2000,0,0,0,25-34
SKC0588,Vadodara,Tier 2,Female,31,"₹25,000–₹50,000",Undergraduate,Self-employed / Business,Normal,490.0,Online reviews,2.9,5–10%,Chemical-free / Natural,Refillable containers,"Face mask, Exfoliant, Sunscreen, Cleanser, Eye cream",Amazon / Flipkart,Every 2–3 months,4,3,7.0,"Yes, aware but not tried",Definitely not,"₹600–₹1,000",Somewhat interested,Instagram,3.0,Extremely important,2,2,2,1,1,3,4,1,0,3,Passive,<500,0,0,0,25-34
SKC0589,Jaipur,Tier 2,Female,23,"₹50,000–₹1,00,000",Postgraduate,Student,Combination,830.0,Social media influencer,4.4,11–20%,Chemical-free / Natural,Refillable containers,"Serum, Eye cream, Moisturiser, Exfoliant, Face mask",Instagram / Social commerce,Weekly,5,1,9.0,"Yes, use such products",Probably would try,"₹600–₹1,000",Very interested,Twitter/X,4.0,Important,3,3,5,2,4,4,3,2,0,3,Promoter,500-1000,1,0,1,18-24
SKC0590,Mumbai,Tier 1,Female,28,"Above ₹1,00,000",Undergraduate,Student,Sensitive,2400.0,Online reviews,3.0,11–20%,Chemical-free / Natural,Biodegradable packaging,"Eye cream, Cleanser, Face mask",Nykaa / Purplle,Monthly,4,2,4.0,"Yes, use such products",Neutral,"Above ₹1,000",Not interested,Snapchat,4.0,Somewhat important,4,2,3,2,3,1,2,2,1,4,Detractor,2001-3500,0,0,0,25-34
SKC0591,Chennai,Tier 1,Female,41,"₹50,000–₹1,00,000",Postgraduate,Student,Dry,810.0,Online reviews,4.0,5–10%,Chemical-free / Natural,Biodegradable packaging,"Toner, Exfoliant, Face mask, Cleanser",Amazon / Flipkart,Fortnightly,4,1,8.0,"No, not aware",Probably not,"Above ₹1,000",Somewhat interested,Twitter/X,1.0,Somewhat important,3,3,4,1,2,3,2,0,1,4,Passive,500-1000,1,0,0,35-44
SKC0592,Bengaluru,Tier 1,Male,40,"₹50,000–₹1,00,000",Undergraduate,Student,Oily,1010.0,Dermatologist recommendation,2.2,5–10%,Chemical-free / Natural,Minimalist paper packaging,"Cleanser, Moisturiser, Serum, Exfoliant",Instagram / Social commerce,Every 2–3 months,5,1,7.0,"Yes, use such products",Definitely not,"₹600–₹1,000",Neutral,YouTube,3.0,Extremely important,3,2,2,1,1,2,4,2,1,3,Passive,1001-2000,0,0,0,35-44
SKC0593,Bengaluru,Tier 1,Non-binary / Prefer not to say,28,"₹50,000–₹1,00,000",Doctoral,Freelancer,Sensitive,1520.0,Social media influencer,3.9,5–10%,No strong preference,Recycled/recyclable packaging,"Serum, Face mask",Amazon / Flipkart,Monthly,5,1,9.0,"Yes, use such products",Definitely would try,₹300–₹600,Neutral,Instagram,3.0,Somewhat important,3,4,3,1,5,2,2,2,1,2,Promoter,1001-2000,1,0,1,25-34
SKC0594,Bengaluru,Tier 1,Female,31,"Above ₹1,00,000",Undergraduate,Salaried – Government,Oily,2530.0,Dermatologist recommendation,2.5,11–20%,No strong preference,No preference,"Toner, Exfoliant, Face mask, Sunscreen",Instagram / Social commerce,Rarely,3,4,7.0,"Yes, use such products",Probably not,"Above ₹1,000",Somewhat interested,YouTube,4.0,Extremely important,4,2,1,2,2,3,4,2,1,4,Passive,2001-3500,0,1,0,25-34
SKC0595,Pune,Tier 1,Female,35,"Above ₹1,00,000",Postgraduate,Freelancer,Sensitive,3190.0,Family / Friends,2.8,11–20%,Clinically tested actives,Recycled/recyclable packaging,"Moisturiser, Sunscreen",Instagram / Social commerce,Every 2–3 months,4,2,5.0,"Yes, aware but not tried",Definitely not,"Above ₹1,000",Not interested,YouTube,4.0,Somewhat important,4,3,2,2,1,1,2,1,1,4,Detractor,2001-3500,0,0,0,35-44
SKC0596,Delhi,Tier 1,Female,23,"₹50,000–₹1,00,000",Undergraduate,Salaried – Government,Dry,1660.0,Family / Friends,3.4,5–10%,Chemical-free / Natural,Refillable containers,"Exfoliant, Face mask, Eye cream, Toner",Brand website (D2C),Fortnightly,4,1,7.0,"Yes, use such products",Probably would try,"Above ₹1,000",Somewhat interested,Instagram,3.0,Extremely important,3,2,4,1,4,3,4,2,1,4,Passive,1001-2000,0,0,1,18-24
SKC0597,Hyderabad,Tier 1,Female,35,"Above ₹1,00,000",Postgraduate,Self-employed / Business,Oily,2390.0,Dermatologist recommendation,4.0,11–20%,Clinically tested actives,Refillable containers,"Face mask, Toner, Sunscreen",Brand website (D2C),Fortnightly,4,2,7.0,"Yes, use such products",Neutral,"Above ₹1,000",Very interested,Instagram,4.0,Important,4,3,4,2,3,4,3,2,1,4,Passive,2001-3500,1,0,0,35-44
SKC0598,Ahmedabad,Tier 1,Female,37,"₹25,000–₹50,000",High School,Student,Dry,1010.0,Social media influencer,1.3,5–10%,Chemical-free / Natural,Biodegradable packaging,"Exfoliant, Moisturiser, Cleanser, Eye cream, Face mask",Amazon / Flipkart,Every 2–3 months,5,1,7.0,"Yes, use such products",Neutral,₹300–₹600,Neutral,Instagram,3.0,Important,2,1,2,1,3,2,3,2,1,2,Passive,1001-2000,0,0,0,35-44
SKC0599,Delhi,Tier 1,Female,37,"₹50,000–₹1,00,000",Postgraduate,Salaried – Private,Combination,1680.0,Online reviews,3.2,11–20%,Chemical-free / Natural,Minimalist paper packaging,"Sunscreen, Face mask, Moisturiser, Serum, Exfoliant",Amazon / Flipkart,Monthly,4,2,7.0,"No, not aware",Definitely not,"Above ₹1,000",Very interested,Pinterest,3.0,Important,3,3,3,2,1,4,3,0,1,4,Passive,1001-2000,0,0,0,35-44
SKC0600,Indore,Tier 2,Female,28,"₹25,000–₹50,000",Undergraduate,Salaried – Private,Normal,480.0,Dermatologist recommendation,2.2,5–10%,Clinically tested actives,Refillable containers,"Moisturiser, Toner",Offline retail,Every 2–3 months,3,4,4.0,"Yes, aware but not tried",Definitely not,₹300–₹600,Somewhat interested,Facebook,5.0,Extremely important,2,2,2,1,1,3,4,1,0,2,Detractor,<500,0,1,0,25-34
SKC0601,Mumbai,Tier 1,Female,32,"₹25,000–₹50,000",Undergraduate,Freelancer,Combination,650.0,Family / Friends,1.8,5–10%,Vegan & cruelty-free,Refillable containers,"Eye cream, Toner",Amazon / Flipkart,Every 2–3 months,2,3,7.0,"Yes, use such products",Probably would try,₹300–₹600,Somewhat interested,Snapchat,3.0,Important,2,2,2,1,4,3,3,2,1,2,Passive,500-1000,0,0,1,25-34
SKC0602,Delhi,Tier 1,Female,33,"₹50,000–₹1,00,000",High School,Self-employed / Business,Sensitive,1980.0,Dermatologist recommendation,2.8,5–10%,Ayurvedic / Herbal,Biodegradable packaging,"Eye cream, Cleanser, Face mask",Offline retail,Fortnightly,5,1,9.0,"Yes, use such products",Neutral,"₹600–₹1,000",Somewhat interested,Snapchat,3.0,Important,3,1,4,1,3,3,3,2,1,3,Promoter,1001-2000,0,0,0,25-34
SKC0603,Lucknow,Tier 2,Male,33,"₹25,000–₹50,000",Postgraduate,Student,Combination,600.0,Social media influencer,2.1,5–10%,Chemical-free / Natural,No preference,"Sunscreen, Cleanser, Serum, Toner, Eye cream",Amazon / Flipkart,Monthly,1,4,3.0,"Yes, use such products",Neutral,"₹600–₹1,000",Somewhat interested,Instagram,4.0,Extremely important,2,3,3,1,3,3,4,2,0,3,Detractor,500-1000,0,1,0,25-34
SKC0604,Visakhapatnam,Tier 2,Female,21,"₹25,000–₹50,000",High School,Salaried – Private,Dry,490.0,Dermatologist recommendation,2.0,5–10%,Ayurvedic / Herbal,Recycled/recyclable packaging,"Eye cream, Cleanser",Instagram / Social commerce,Monthly,3,3,7.0,"Yes, aware but not tried",Definitely not,₹300–₹600,Somewhat interested,Twitter/X,5.0,Important,2,1,3,1,1,3,3,1,0,2,Passive,<500,0,0,0,18-24
SKC0605,Ahmedabad,Tier 1,Female,33,"₹50,000–₹1,00,000",Undergraduate,Salaried – Private,Oily,2690.0,Social media influencer,2.4,11–20%,Ayurvedic / Herbal,Minimalist paper packaging,"Eye cream, Moisturiser, Cleanser",Brand website (D2C),Every 2–3 months,4,2,6.0,"Yes, aware but not tried",Neutral,"Above ₹1,000",Neutral,YouTube,4.0,Extremely important,3,2,2,2,3,2,4,1,1,4,Detractor,2001-3500,0,0,0,25-34
